SKU_ID,sku,product_line,brand,sales,price
1227,Motorola Cordless Phone C 1001 LBI,Phones Fixed,"MOTOROLA",7,1649
1228,Casemate Naked tough Google Pixel Clr,Phones Mobile Accessories,"CASEMATE",1,995
1229,Gionee A1 Gold,Smart Phones (OS Based),"GIONEE",7,19999
1230,Stuffcool Magic Mount Black,Phones Mobile Accessories,"STUFFCOOL",2,674
1231,iBall Slide Snap 4G2 Wifi 16GB,Tablets & Detachables,"IBALL",4,7699
1232,Defunc Earphone Plus Sport Black,Earphones/Headphones,"DEFUNC",1,1899
1233,Samsung Galaxy S7  32GB Gold,Smart Phones (OS Based),"SAMSUNG",2,39400
1234,Strontium MicroSD Card Nitro 32GB,Phones Mobile Accessories,"Strontium",5,928.8
1235,Sony DSLR A6300 ILCE-6300L/B IN5,Digital Cameras,"SONY",1,66491
1236,HITACHI REF FF 415L VG440PND3K GBK 2S,Refrigerators,"HITACHI",1,48118
1237,HP 46 BLACK INK CARTRIDGE,Printers & Office Solutions,"HP",5,647
1238,Scratchgard Tempred Glass Smsg J5 Prime,Phones Mobile Accessories,"SCRATCHGARD",1,389
1239,Stuffcool Tempered Glass iPhone 6+/6S+,Phones Mobile Accessories,"STUFFCOOL",1,165
1240,V-Guard Stabi LCD-VG Crystal,Power,"V-GUARD",5,2850
1241,SAMSUNG C7 Pro Blue,Smart Phones (OS Based),"SAMSUNG",24,24900
1242,Philips Earphone SHQ1305WS Black,Earphones/Headphones,"PHILIPS",1,1039
1243,Sony MicroUSB Fast Charge & Sync Cable,Phones Mobile Accessories,"SONY",24,407.125
1244,LG REF FF 335L GL-R372JPZN SS 4S,Refrigerators,"LG",3,35862
1245,Capdase Prokeeper Carria blk 11,Computer Bags,"CAPDASE",2,565
1246,Ultra HDMI to Mini & Micro HDMI 1.5m Blk,Entertainment Accessories,"ULTRA",1,799
1247,Croma Box Fan CRF0021 30cm,Fans,"CROMA",4,1833
1248,Honeywell Micro USB Cable 1.2M Br,Phones Mobile Accessories,"HONEYWELL",7,420.1428571
1249,LG REF DC 190L GL-B201APZW 3S,Refrigerators,"LG",9,14734
1250,Bose SoundTouch 10 Black,Shop in Shop,"BOSE",5,17112
1251,PHILIPS Hand Mixer HR1459,Kitchen Appliances,"PHILIPS",5,2195
1252,VOLTAS INV/AC 1T 123V MY 3S,Air Conditioners,"VOLTAS",1,31442
1253,Neopack HDD Sleeve 2.5 Portable HDD Blu,Computer Bags,"NeoPack",1,199
1254,Dlink DAP-1330 Wire Extender Router,Networking,"DLINK",1,1999
1255,Sony MicroSD Card Ultra 16GB,Phones Mobile Accessories,"SONY",2,699
1256,Travel Blue Tranquility Pillow XL,Travel Accessories,"TRAVEL BLUE",1,1995
1257,APPLE 13in Macbook PRO MPXQ2 i5 128GB SG,Mobile Computing,"APPLE",2,92900
1258,Philips Portable Bluetooth Spkr AT10 BLK,MP3 Players,"PHILIPS",3,3295
1259,Apple New iPad Wi-Fi +Cell 32GB SG,Tablets & Detachables,"APPLE",3,37300
1260,Samsung Jmax T285 Blk 18cm,Tablets & Detachables,"SAMSUNG",6,11900
1261,Sony 4.1 Spkr System SA-D100 (BT/NFC),Speakers,"SONY",14,8490
1262,Scratchgard Tempered Glass Smsng J2,Phones Mobile Accessories,"SCRATCHGARD",1,349
1263,Dell Carrycase 39cm,Computer Bags,"DELL",1,999
1264,Targus KM001 Wireless Combo BLK,Input Devices,"TARGUS",15,1299
1265,V-Guard Stabi LCD-M-Crystal,Power,"V-GUARD",5,1950
1266,Bajaj Juicer Majesty JEX16,Kitchen Appliances,"BAJAJ",3,4769
1267,HP USB 2.0 Flash Drive 64GB v236w,Storage Media,"HP",4,1500
1268,Croma OTG 48L CRAO0063,Ovens & Cookers,"CROMA",10,6528.6
1269,Croma HDR DLED 98cm 39inch EL7331,TV LCD,"CROMA-ADONIS",19,21700.42105
1270,PS4 Game Mortal Kombat XL,Gaming Software,"WARNER",2,1499
1271,HP DkJt GT 5820 AIO inktank Printer,Printers & Office Solutions,"HP",16,13913.125
1272,Bose Headphn SoundLink Around-Ear II WHT,Shop in Shop,"BOSE",1,19000
1273,ITEK RAPID SINGLE USB CAR CHARGER GREY,Phones Mobile Accessories,"ITEK",1,695
1274,LG 2.1 Soundbar SH4 Black,MP3 Players,"LG",3,17026.66667
1275,LAVA Z10_3GB Gold,Smart Phones (OS Based),"LAVA",2,9990
1276,Philips BT Headphn W/mic SHB4405 Blk,Earphones/Headphones,"PHILIPS",4,2499
1277,SIEMENS WASH/DRY 8/5 KG WD15G460IN,Washing Machines,"SIEMENS",5,53536.2
1278,SanDisk Pendrive Force 32GB,Storage Media,"SANDISK",17,899
1279,LG REF FF 284L GLT302RPZX SHINEYSTEEL 4S,Refrigerators,"LG",9,29146
1280,Google Pixel LTE 32GB Silver,Smart Phones (OS Based),"GOOGLE",1,41925
1281,Croma BS Hand Mixer With Bowl CRK4173,Kitchen Appliances,"CROMA",10,2681.1
1282,Morphy Vivo Chopper,Kitchen Appliances,"MORPHYRICH",1,1391
1283,Philips Headphone SHL3060BK Black,Earphones/Headphones,"PHILIPS",3,995
1284,Plantronics Bluetooth EXP50,Phones Mobile Accessories,"PLANTRONIC",5,2190
1285,Samsung Galaxy A5 A510F Gold (2016),Smart Phones (OS Based),"SAMSUNG",1,14490
1286,HP PAV 15 AU628TX 7Gi7 8GB4X+OFF (SLV),Mobile Computing,"HP",1,70995
1287,LG W/M TL 7KG T8077NEDLY SLV,Washing Machines,"LG",2,24726
1288,Skywater Lightening Cable 2m,Phones Mobile Accessories,"SKYWATER",1,1499
1289,CROMA S/AC 1.5T CRAC7619 5S PAC,Air Conditioners,"CROMA",2,29750
1290,AWatch S1 42mm Space Gry Alnm Blk MP032,Lifestyle & Wearables,"APPLE",1,23900
1291,Stuffcool Reversible Micro USB 1M,Phones Mobile Accessories,"STUFFCOOL",10,466.5
1292,BOSE BT Speaker Soundlink Mini II Carbon,Shop in Shop,"BOSE",3,16200
1293,Apple MagSafe2 Pwr Adp60W McBkPro 13inRD,Peripherals,"APPLE",4,6600
1294,ADATA HD650 1TB Black,Storage Media,"ADATA",1,4199
1295,LG REF FF 308L GL-T322RDSU DS 3S,Refrigerators,"LG",1,31016
1296,CROMA REF DC 190L CRAR0212 3S,Refrigerators,"CROMA",6,11668.5
1297,Stuffcool Soft Case Samsung Note 5,Phones Mobile Accessories,"STUFFCOOL",1,449
1298,E-WHIRLPOOL S/AC 2T 3DC HD SW 3S PAC,Air Conditioners,"WHIRLPOOL",1,36966
1299,ASUS BackPack,Computer Bags,"ASUS",18,999
1300,Sony DSLR A68 K Blk,Digital Cameras,"SONY",2,50249
1301,Croma universal 2USB Adapter 2.1A EP0143,Travel Accessories,"CROMA",2,775
1302,UltimateEars BTSpkr Boom2 Phantom BLK,MP3 Players,"Ultimate Ears",1,13995
1303,Targus U575 Optical Wired Mouse.s,Input Devices,"TARGUS",11,349
1304,Croma Ipad Mini Case Brown XT2200,Tablets & Detachables,"CROMA",1,999
1305,Energizer Car Charger QC 2.0 1USB Black,Phones Mobile Accessories,"ENERGIZER",2,699
1306,Apple iPhone 7 128GB Black,Smart Phones (OS Based),"APPLE",8,60799.375
1307,SAMSUNG REF FF 321L RT34K3953S9 3S,Refrigerators,"SAMSUNG",19,29891.78947
1308,Apple iPhone 6 32GB Space Grey,Smart Phones (OS Based),"APPLE",84,27990
1309,Envent BT Earphone Livetune Blue,Earphones/Headphones,"ENVENT",2,1599
1310,Book My Show Gift Card - INR 1000,Phones Mobile Providers,"BOOK MY SHOW",3,1000
1311,IFB W/M FL 6Kg ELENA AQUA SX LDT,Washing Machines,"IFB",3,26721
1312,Scratchgard S7 Curved F/B,Phones Mobile Accessories,"SCRATCHGARD",1,699
1313,SonyTripod R-640,Imaging Accessories,"SONY",2,3490
1314,Altec Lansing Ephone Stereo Earbuds BLU,Earphones/Headphones,"ALTEC LANSING",5,799
1315,Apple USB-C Digital AV Multiport Adapter,Peripherals,"APPLE",4,5900
1316,Sony Portable Player ZS-RS60 (BT/NFC),Audio Systems,"SONY",1,7990
1317,HP Headphone,Peripherals,"HP",1,749
1318,Beats Headphone Solo3 Wireless Rose Gold,Earphones/Headphones,"BEATS",1,20900
1319,Strontium SR32GRDPOLLEX Red Flash Drive,Storage Media,"Strontium",17,643.4117647
1320,CROMA LEDSmart FHD 122cm48inchEL7325 V.3,TV LCD,"CROMA-ADONIS",19,36999.10526
1321,DELL 5567 7Gi5 8GB2X 2TB +Off,Mobile Computing,"DELL",25,56478.24
1322,Samsung J7 Prime 32GB Black,Smart Phones (OS Based),"SAMSUNG",33,15900
1323,Stuffcool Clair Case Samsung J7 2016,Phones Mobile Accessories,"STUFFCOOL",1,269
1324,ITEK Gadget Bag Organiszer,Phones Mobile Accessories,"ITEK",5,459
1325,Fitbit Charge 2 Blue Silver Large,Lifestyle & Wearables,"FITBIT",6,10499
1326,GPO Union Flag Antique Phone,Phones Fixed,"GPO",1,4599
1327,Dell 7559/6G-i7/8/1TB/4GB/W10/1YrPro,Mobile Computing,"DELL",2,67101.5
1328,Croma 2Sl Digital Toaster AK6082,Kitchen Appliances,"CROMA",2,279
1329,Sony Headphone MDR-ZX110AP BLACK,Earphones/Headphones,"SONY",10,1390
1330,Bose BT Speaker Soundlink Revolve Gry,Shop in Shop,"BOSE",2,19900
1331,Aquaguard W-Purifier Superb UV+UF,Water Purifiers,"AQUAGUARD",1,13500
1332,Hitachi Ref FF456L B480PND2GBK,Refrigerators,"HITACHI",1,57646
1333,Sony LED 124cm 49X8300D UHD/4K,TV LCD,"SONY",1,89992
1334,BELKIN Optical Cable 2M,Entertainment Accessories,"BELKIN",1,649
1335,LG Tone Active+ BT Headset Slv,Lifestyle & Wearables,"LG",3,5999
1336,PANASONIC W/M TL 6.5KG NA-F65V7LRB,Washing Machines,"PANASONIC",1,20910
1337,Stuffcool Mighty 2.5D IPhone 7 + Blk,Phones Mobile Accessories,"STUFFCOOL",4,799
1338,Croma sync&chrg Reversbl MicroUSB CA2266,Phones Mobile Accessories,"CROMA",8,278.375
1339,Philips 5.1 Speaker SPA7000B (Bluetooth),Speakers,"PHILIPS",3,7040
1340,HP DeskJet 2131 / 2132 AIO Printer,Printers & Office Solutions,"HP",13,2763.461538
1341,Bajaj Chopper Majesty HC01,Kitchen Appliances,"BAJAJ",1,1379
1342,Aqua Sure W-Purifier Amrit,Water Purifiers,"AQUA SURE",5,2350
1343,LG XBOOM Portable Cube OM4560 Black,Audio Systems,"LG",2,17250
1344,SAMSUNG REF FF 345L RT37M5538S8 3S EI,Refrigerators,"SAMSUNG",10,34935
1345,Samsung Mono Bluetooth Headset MG920,Phones Mobile Accessories,"SAMSUNG",1,999
1346,LG INV/AC 1.5T JS-Q18SPXD,Air Conditioners,"LG",4,38922
1347,Stuffcool Baron Case iPhone 7+ / 6S+,Phones Mobile Accessories,"STUFFCOOL",1,1189
1348,Sony Headphone XB450AP Black,Earphones/Headphones,"SONY",8,2490
1349,Gionee S6 S Gold,Smart Phones (OS Based),"GIONEE",1,7600
1350,Samsung W/M Semi 8KG WT1007AG*,Washing Machines,"SAMSUNG",2,14152
1351,Energizer USB Ligtng Cable 1.2 Metal Gld,Phones Mobile Accessories,"ENERGIZER",5,959
1352,HP Ink Cartridge F6V- 26AA (680-Tri Clr),Printers & Office Solutions,"HP",6,549
1353,Philips Earphone 3590 Purple,Earphones/Headphones,"PHILIPS",5,499
1354,MS Surfce Pro4 GLK-00021 256GBi5 8GB,Tablets & Detachables,"MICROSOFT",3,84623.33333
1355,Philips Bluetooth Speaker BT 4200 Red,MP3 Players,"PHILIPS",2,2999
1356,CARRIER S/AC 1T 12K SUPERIA PAC 5S,Air Conditioners,"CARRIER",2,32292
1357,OPPO F3 Black,Smart Phones (OS Based),"OPPO",8,19927.5
1358,TPLink 300Mbp W/L N ADSL2+Rout TDW8960N,Networking,"TP-LINK",2,1699
1359,Philips Bluetooth Speaker BT 64 Black,MP3 Players,"PHILIPS",7,1699
1360,Croma mini card reader (Blue) CRXA1220,PC Accessories,"CROMA",4,399
1361,Sony BT Speaker XB20 Red,MP3 Players,"SONY",7,5999
1362,Philips Bluetooth Speaker BT 4200G Grey,MP3 Players,"PHILIPS",1,2999
1363,Hama 3.5mm alluminium aux 2M Cable 80869,Entertainment Accessories,"HAMA",4,250
1364,BOAT Earphone Bassheads 100 Black,Earphones/Headphones,"BOAT",11,499
1365,LOGITECH M221 SILENT RD,Input Devices,"LOGITECH",1,849
1366,SONY LED 109cm 43X8200E UHD/4K,TV LCD,"SONY",3,79027
1367,Bose Wireless Headphone QC35 Black,Shop in Shop,"BOSE",2,28996
1368,SONY OLED 164 cm 65A1E,TV LCD,"SONY",3,425427
1369,Eveready Rchg Battr 2100AABP Chgr 2CNIMH,Travel Accessories,"EVEREADY",1,850
1370,Stuffcool Puretuff Tempered iPhone 5s/SE,Phones Mobile Accessories,"STUFFCOOL",1,399
1371,Targus 6 Button Mice W574,Input Devices,"TARGUS",8,1499
1372,Dell 15 Vostro 5568 7Gi5 8GB2X+Off,Mobile Computing,"DELL",4,57790
1373,Strontium Apple OTG iDrive 16GB USB 3.0,Phones Mobile Accessories,"Strontium",1,3569
1374,JBL Bluetooth Speaker Go Orange,MP3 Players,"JBL",1,2499
1375,SAMSUNG W/M TL 6.5KG WA65M4010HL/TL BL,Washing Machines,"SAMSUNG",1,22807
1376,Dlink W/L N150 DIR-600M/IN Home Router,Networking,"DLINK",5,999
1377,Dell Insp 7460/7G/i5/8GB /1TB/2GB Win 10,Mobile Computing,"DELL",11,65454.27273
1378,Digisol DG-HR3400 300mbp Router,Networking,"Digisol",5,899
1379,Stuffcool 2.4A Dual USB Car Charger,Phones Mobile Accessories,"STUFFCOOL",2,599
1380,Panasonic Phone C/L KX-TG3811,Phones Fixed,"PANASONIC",1,4890
1381,Strontium OTG 64GB USB 3.0,Phones Mobile Accessories,"Strontium",3,2319
1382,SONY LED 140cm 55X7002E UHD/4K,TV LCD,"SONY",10,112610.4
1383,DELL 15 Insp 5577 7Gi5 8GB4X +Off,Mobile Computing,"DELL",4,71490
1384,Saregama Music Card Hindi Legends,DVD/VCD/Content,"SAREGAMA",3,500
1385,Croma Rice Cooker 1L CRAO1027,Ovens & Cookers,"CROMA",2,1238.5
1386,Airplus Leather Back Case iPhone 6 Blk,Phones Mobile Accessories,"AIRPLUS",1,637
1387,Pureit W-Purifier Marvella UV,Water Purifiers,"PUREIT",3,7790
1388,ULTRAPROLINK MINI DP TO HDMI CABL-McBook,Peripherals,"PROLINK",1,1999
1389,Sony Powerbank 10000mAh,Phones Mobile Accessories,"SONY",16,2709.9375
1390,Dlink W/L N300 DIR-615/INHome Router,Networking,"DLINK",7,1499
1391,Asus15GL553VD 7Gi7 16GB4X 1TB+128SSD BLK,Mobile Computing,"ASUS",2,101990
1392,Seagate HDD 1TB Backup Plus Slim 3.0 GD,Storage Media,"SEAGATE",10,4199
1393,MS Office Home & Student 2016 Win NewMRP,Software,"MICROSOFT",8,6036.625
1394,Sony Sports Earphone MDRAS210 Blue,Earphones/Headphones,"SONY",4,790
1395,Travel Blue All In 1 Adaptor,Travel Accessories,"TRAVEL BLUE",9,1495
1396,Samsung Stereo Headset EHS64 w/Mic Wht,Phones Mobile Accessories,"SAMSUNG",14,430.5714286
1397,Philips Earphone SHE3900BK Black,Earphones/Headphones,"PHILIPS",2,695
1398,VOLTAS S/AC 1.5T 183MYS 3S,Air Conditioners,"VOLTAS",14,30662.85714
1399,Hwell VGA to Mini Display port cable WHT,Peripherals,"HONEYWELL",2,1499
1400,DELL Insp 7460 7Gi5 8GB2X 1TB+128SSD+Off,Mobile Computing,"DELL",1,69203
1401,GODREJ REF DC 221L RD EDGESX221CT 3.2 CL,Refrigerators,"GODREJ",5,15990
1402,Croma Party Machine EY3023 VX5002,Audio Systems,"CROMA",4,15625
1403,Samsung Tab A8 T355Y Gry 20cm,Tablets & Detachables,"SAMSUNG",16,16474.25
1404,Bose Soundbar Soundtouch 300 Black,Shop in Shop,"BOSE",5,65834.2
1405,UltimateEars BTSpk Wonderboom Stone Grey,MP3 Players,"Ultimate Ears",1,5996
1406,JBL Bluetooth Speaker Go Black,MP3 Players,"JBL",5,2499
1407,SONY LED 124cm 49X7500E,TV LCD,"SONY",2,88955
1408,Croma Ref DC 225L CRAR0213 2S,Refrigerators,"CROMA",8,13834
1409,BOOMPODS RETRO CABLE MICRO CABLE 1M blk,Phones Mobile Accessories,"BOOMPODS",1,399
1410,Samsung LED 108cm 43K5002,TV LCD,"SAMSUNG",2,39865
1411,Sony DJ Machine Party Speaker V77D,Audio Systems,"SONY",3,39092
1412,Stuffcool Tempered Glass Smsng S8 +,Phones Mobile Accessories,"STUFFCOOL",3,1614
1413,Croma M/W Grill 20L CRAM1088,Microwaves,"CROMA",4,5490
1414,BOSCH DRYER 7KG WTA74201IN VD WHITE,Dryers,"BOSCH",1,29579
1415,Dlink W/L AC750 DualBand ROUTER-DIR816/L,Networking,"DLINK",13,2199
1416,Croma S/W Maker White CRK7003,Kitchen Appliances,"CROMA",10,1016
1417,Eveready Alkline Battery Ultima 6xAA,Travel Accessories,"EVEREADY",2,180
1418,Croma Classic BLT Spk ER2070 BL5605,MP3 Players,"CROMA",1,9990
1419,CATZ Transparent Case IPhone 7+,Phones Mobile Accessories,"BRILYANT",2,1799
1420,Hindware Geyser Atlantic -3L/3kw,Home Appliances,"HINDWARE",7,2999
1421,Sony LED 102cm KLV-40W672E,TV LCD,"SONY",5,51277.2
1422,JBL BLUETOOTH SPEAKER CLIP 2 BLUE,MP3 Players,"JBL",3,3990
1423,Sony Tiny Pen Drive 16GB Wht,Storage Media,"SONY",18,449
1424,Philips Air Purifier AC2887/20,Air Purifier,"PHILIPS",1,21845
1425,Aviz Type-C Cable Blk,Phones Mobile Accessories,"STUFFCOOL",1,424
1426,SIEMENS DRYER 8KG WT44B202IN CD WHT,Dryers,"SIEMENS",1,38080
1427,Sony BT Speaker XB10 Black,MP3 Players,"SONY",16,3385.625
1428,Sony MicroVault X USB3.0 16GB Wht,Storage Media,"SONY",1,699
1429,SONY Headphone W/Mic XB550AP Black,Earphones/Headphones,"SONY",4,3290
1430,Sony Digicam 18MP WX500 Blk (New MRP),Digital Cameras,"SONY",1,22700
1431,Honor Holly 2 Plus Dual SIM LTE Gold,Smart Phones (OS Based),"HONOR",1,4000
1432,HP 22-B231 AIO 7GI3 4GBN,Desktops,"HP",2,43990
1433,Eveready Torch Flash Lite DL 91,Travel Accessories,"EVEREADY",1,300
1434,SONY Earphone MDR-EX155AP Blue,Earphones/Headphones,"SONY",6,1290
1435,SAMSUNG LED 80cm 32M4000/32M4010,TV LCD,"SAMSUNG",8,21335
1436,Premier Double Booster 4KVA,Air Conditioners,"PREMIER",5,2990
1437,Skywater MicroUSB Scale Cable,Phones Mobile Accessories,"SKYWATER",5,263
1438,Preethi MG BlueLeafPlatinum110,Kitchen Appliances,"PREETHI",2,6043
1439,Samsung Galaxy S7 Edge Absolute BLACK,Smart Phones (OS Based),"SAMSUNG",3,48900
1440,Philips Headphone SHL4600 Blk,Earphones/Headphones,"PHILIPS",2,1149.5
1441,Fitbit Flex 2 Navy,Lifestyle & Wearables,"FITBIT",1,6649
1442,Samsung M/W Solo 20L MW73AD-B,Microwaves,"SAMSUNG",12,5965
1443,Targus 13inch Drftr Slipcase For MacBook,Computer Bags,"TARGUS",2,1299
1444,Persang Aspire Karaoke Mic,DVD/VCD/Content,"Persang",8,10990
1445,SONY Earphone MDR-EX155AP White,Earphones/Headphones,"SONY",1,1290
1446,Go Pro Dual(Charger + Battery) HERO5 Blk,Imaging Accessories,"GO PRO",1,4800
1447,Apple Lightening USB Cable New Mrp,Phones Mobile Accessories,"APPLE",74,1603.972973
1448,Altec Lansing Earphones Earc60 White,Earphones/Headphones,"ALTEC LANSING",1,1299
1449,Liv-pure W-Purifier RO+UV+UF Touch 2000+,Water Purifiers,"Livpure",4,14990
1450,Samsung S8+ Blue,Smart Phones (OS Based),"SAMSUNG",3,64900
1451,CROMA W/AC 1.5T 3S CRAC1195,Air Conditioners,"CROMA",1,25500
1452,SONY LED 109 cm 43W772E,TV LCD,"SONY",17,55858.64706
1453,Cleartrip Local EatOut GiftCard -INR 500,Phones Mobile Providers,"CLEARTRIP",5,500
1454,LG W/M TL 6.5KG T7567TEDLK.ABKPEIL,Washing Machines,"LG",8,21019.25
1455,LOGITECH M331 SILENT PLUS RD,Input Devices,"LOGITECH",4,999
1456,PANASONIC LED 124cm TH-49ES630D,TV LCD,"PANASONIC",1,61965
1457,Braun Female Groomer FG1100,Health & Personal Care,"BRAUN",1,1643
1458,Lenovo 15 IP110 FQIH PQC 4GB N BLK+Off,Mobile Computing,"LENOVO",3,27993.33333
1459,Sony Powerbank 8700mAH,Phones Mobile Accessories,"SONY",4,2610
1460,Philips Headphone SHL3095BL Blue,Earphones/Headphones,"PHILIPS",8,1258
1461,SAREGAMA MP3 Player Carvaan Brown,MP3 Players,"SAREGAMA",15,6479.2
1462,ASUS A541UJ-DM463T/067T 6Gi3 4GB2X Blk,Mobile Computing,"ASUS",6,35240.16667
1463,Samsung LED 127cm 50JS7200 UHD/4K,TV LCD,"SAMSUNG",1,77996
1464,HP Ink Cartr 802 small black New,Printers & Office Solutions,"HP",3,636
1465,Logitech M90 USB Mouse,Input Devices,"LOGITECH",17,299
1466,Creative Headset HS-330,Peripherals,"CREATIVE",1,699
1467,SONY Earphone MDR-XB55AP Black,Earphones/Headphones,"SONY",5,2490
1468,APPLE 10.5 iPad Pro WiFi 64GB SG,Tablets & Detachables,"APPLE",3,50376.66667
1469,Philips Soundbar HTL6140 Black,Home Theatre,"PHILIPS",7,26766
1470,MORPHY Food Processor Icon Superb,Kitchen Appliances,"MORPHYRICH",1,9699
1471,Circle LI Powerbank 13000mAh,Phones Mobile Accessories,"CIRCLE",1,1399
1472,Bose Headphone Quite Control 30 BLK,Shop in Shop,"BOSE",2,24300
1473,Sony Sports Earphone MDRAS410AP Black,Earphones/Headphones,"SONY",1,1990
1474,SAMSUNG REF FF 275L RT30K3723S8/HL 3S,Refrigerators,"SAMSUNG",11,26293.63636
1475,PANASONIC S/AC 2T CS/CU-KC24SKY3 3S,Air Conditioners,"PANASONIC",1,40366
1476,CREATIVE BT Speaker Nuno Micro Blk,MP3 Players,"CREATIVE",4,1999
1477,Samsung S8 Gold,Smart Phones (OS Based),"SAMSUNG",10,57900
1478,PANASONIC W/M TL 6.2KG NA-F62B7MRB,Washing Machines,"PANASONIC",6,15490
1479,PHILIPS Mxr Gndr 600W HL7555/00 3Jar,Kitchen Appliances,"PHILIPS",4,3211.5
1480,Google Pixel LTE 32GB Black,Smart Phones (OS Based),"GOOGLE",2,42140
1481,ADATA AHV620S HDD 1TB Blue,Storage Media,"ADATA",1,3999
1482,SAMSUNG LED 108cm 43MU6100 UHD/4K,TV LCD,"SAMSUNG",6,61115
1483,SAMSUNG REF FF 415L RT42M553ESL/TL 4S,Refrigerators,"SAMSUNG",7,48669.71429
1484,Gigaset Cordless Phone A530,Phones Fixed,"Gigaset",1,2399
1485,Braun Hairdryer HD 180,Health & Personal Care,"BRAUN",2,2595
1486,Aviz MicroUSB Fast Charge & Sync Cable,Phones Mobile Accessories,"STUFFCOOL",13,186.6923077
1487,VOLTAS W/AC 1.5T WAC 185MYI 5S,Air Conditioners,"VOLTAS",11,26342
1488,LG W-Purifier RO+UV+UF WW180EP,Water Purifiers,"LG",2,28554.5
1489,Morphy Dry Iron Desira,Home Appliances,"MORPHYRICH",8,859
1490,LG LED 124cm 49LJ617T,TV LCD,"LG",2,63402
1491,WHIRLPOOL REF FF 265L IF 278 ELT AS 3S,Refrigerators,"WHIRLPOOL",12,22780
1492,Dell XPS 13 7Gi5 8GB+256SSD + OFF,Mobile Computing,"DELL",5,79118.4
1493,Samsung M/W Con 32L MC32K7055QT/TL,Microwaves,"SAMSUNG",1,23018
1494,SAMSUNG W/M FL 6KG WW60M204KMA/TL WHT,Washing Machines,"SAMSUNG",2,26512
1495,Samsung LED 108cm 43KU6470 UHD/4K,TV LCD,"SAMSUNG",4,70125
1496,Bajaj Geyser Flora 3Ltr/3Kw,Home Appliances,"BAJAJ",4,3676.75
1497,Samsung Tab A8 T355Y Wht 20cm,Tablets & Detachables,"SAMSUNG",9,16500
1498,Targus 2-in-1 Charge & Sync Grey,Phones Mobile Accessories,"TARGUS",2,1266
1499,IBALL COMPBOOK- EXCELANCE 28CM,Mobile Computing,"IBALL",3,7829.666667
1500,Apple iPhone 7 32GB Black,Smart Phones (OS Based),"APPLE",28,51499
1501,LG LED 124cm 49UJ752T UHD/4K,TV LCD,"LG",1,109552
1502,Duracell Ultra Alkaline AAx2,Travel Accessories,"DURACELL",1,100
1503,Apple New iPad Wi-Fi 128GB SG,Tablets & Detachables,"APPLE",7,34053.57143
1504,Bajaj OTG 2200TMSS,Ovens & Cookers,"BAJAJ",2,4955
1505,Tukzer Micro-USB to USB Cable,Phones Mobile Accessories,"AIRPLUS",2,415.5
1506,Envent BT Speaker Livefree 325 Black,MP3 Players,"ENVENT",2,1199
1507,Hama 4.8A dual port Car Charger 14148,Phones Mobile Accessories,"HAMA",1,629
1508,Stuffcool Puretuff tempered Google Pixel,Phones Mobile Accessories,"STUFFCOOL",2,449
1509,LG REF FF 335L GLU372JPZX SHINEYSTEEL 3S,Refrigerators,"LG",6,35718.33333
1510,Nikon Digicam 16MP A10 Black,Digital Cameras,"NIKON",2,4699
1511,Philips Earphone W/mic SHE4205 Blk,Earphones/Headphones,"PHILIPS",8,998.5
1512,Fitbit Charge 2 Black Silver Large,Lifestyle & Wearables,"FITBIT",7,12749
1513,Sandisk Apple OTG iXpand 32GB USB 2.0,Phones Mobile Accessories,"SANDISK",2,2866.5
1514,SAMSUNG INV/AC 1T AR12MV3HEWK 3S,Air Conditioners,"SAMSUNG",1,30685
1515,Croma Leather Headphone EA4204 HP-0002,Earphones/Headphones,"CROMA",2,494
1516,LAVA X41 Plus Black,Smart Phones (OS Based),"LAVA",3,7549
1517,Dell 15 Insp 3555 E2 4GBN+OFF BLK,Mobile Computing,"DELL",2,26590
1518,MorphyRichard MW Solo20L MS,Microwaves,"MORPHYRICH",1,5969
1519,Ultimate Ears BT Spkr Roll 2 VOLCANO,MP3 Players,"Ultimate Ears",1,3999
1520,Croma mini card reader (Blk) CRXA1219,PC Accessories,"CROMA",4,299
1521,HP USB 2.0 Flash Drive 8GB V215,Storage Media,"HP",2,519
1522,HITACHI S/AC 1.8T R3200F RMD322EAD 3S,Air Conditioners,"HITACHI",3,43342
1523,Catz Tempered Glass Oppo F1S,Phones Mobile Accessories,"BRILYANT",1,359
1524,Samsung Tab4 T231 Wht 17cm,Tablets & Detachables,"SAMSUNG",2,7026.5
1525,LG LED 109cm 43UJ652T UHD/4K,TV LCD,"LG",1,60426
1526,NIKON DSLR D5300 (18-55/70-300)(New Mrp),Digital Cameras,"NIKON",4,50451
1527,OGENERAL W/AC 2T AXGT24FHTA 3S,Air Conditioners,"O'GENERAL",1,40041
1528,HITACHI REF FF 451L R VG470PND3GBK 2S,Refrigerators,"HITACHI",1,51803
1529,LG W/MACH FL 7KG FH0B8QDL22.ABWPEPL,Washing Machines,"LG",18,31607
1530,CROMA S/AC 1.5T CRAC7514 5SPAC,Air Conditioners,"CROMA",3,29660
1531,Canon Ink tank G2000,Printers & Office Solutions,"CANON",3,11166
1532,Pureit W-Purifier Ultima RO + UV,Water Purifiers,"PUREIT",7,15990
1533,IBALL Style36 Ver5 USB Wired Mouse,Input Devices,"IBALL",8,199
1534,HP Ink Cartridge F6V-27AA (680-Blk) New,Printers & Office Solutions,"HP",21,302.8571429
